"TOP 15","Song Name","Streams","Artist","Artist Followers","Genre","Release Date","Popularity","Danceability","Energy","Loudness","Speechiness","Acousticness","Liveness","Tempo","Duration (ms)","Valence","Chord"
0,"Alane","4,668,193","Robin Schulz, Wes",2786366,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']","2020-06-19",67,0.581,0.799,-6.66,0.164,0.0419,0.11,124.002,175016,0.662,"D#/Eb"
0,"THE BADDEST","4,642,057","K/DA, (G)I-DLE, Wolftyla, Bea Miller, League of Legends",1245965,"['k-pop girl group']","2020-08-27",70,0.676,0.857,-4.368,0.0438,0.0215,0.254,149.981,162600,0.717,"A#/Bb"
0,"Desce Pro Play (PA PA PA)","4,615,520","Mc Zaac, Anitta, Tyga",1555628,"['funk carioca', 'funk pop']","2020-06-26",68,0.935,0.71,-5.085,0.158,0.0769,0.173,100.009,168507,0.635,"B"
0,"Mariposa","4,593,366","Peach Tree Rascals",177972,"['alternative r&b', 'chill r&b', 'indie r&b', 'pop']","2019-08-28",76,0.676,0.525,-5.88,0.028,0.617,0.356,112.011,210000,0.421,"A"
1,"the 1","4,587,573","Taylor Swift",42227614,"['pop', 'post-teen pop']","2020-07-24",75,0.777,0.357,-6.942,0.0522,0.757,0.108,139.883,210252,0.172,"C"
1,"RITMO (Bad Boys For Life)","4,585,895","Black Eyed Peas, J Balvin",5966748,"['dance pop', 'pop', 'pop rap']","2019-10-12",78,0.721,0.716,-7.037,0.0657,0.0334,0.237,104.994,221714,0.667,"A#/Bb"
0,"Unterwegs","4,572,706","KitschKrieg, Jamule, SFR",166517,"['german hip hop', 'german pop', 'hamburg hip hop']","2020-08-07",68,0.88,0.607,-7.067,0.0777,0.195,0.15,126.039,233905,0.823,"F#/Gb"
0,"What's Love Got to Do with It","4,538,382","Kygo, Tina Turner",7593792,"['edm', 'pop', 'pop dance', 'tropical house']","2020-07-17",74,0.75,0.664,-5.908,0.154,0.275,0.0632,105.023,208156,0.617,"G#/Ab"
0,"Cry About It Later","5,306,994","Katy Perry",18936929,"['dance pop', 'pop', 'post-teen pop']","2021-04-23",67,0.676,0.794,-4.78,0.0366,0.0513,0.0723,125.957,159286,0.161,"D"
0,"Banana (feat. Shaggy) - DJ FLe - Minisiren Remix","4,624,448","Conkarah",67074,"['jawaiian']","2020-05-15",70,0.824,0.854,-5.312,0.177,0.016,0.117,95.114,210329,0.896,"G#/Ab"
0,"Gifted (feat. Roddy Ricch)","4,609,169","Cordae",1492551,"['dmv rap', 'hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']","2020-08-27",65,0.653,0.603,-5.697,0.171,0.175,0.18,151.016,168477,0.551,"F"
0,"OUT WEST (feat. Young Thug)","4,597,001","JACKBOYS, Travis Scott",437907,"['rap', 'trap']","2019-12-27",82,0.802,0.591,-4.895,0.225,0.0104,0.196,139.864,157712,0.309,"G#/Ab"
0,"Anaranjado","4,575,403","Jowell & Randy, J Balvin",2919696,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']","2020-07-16",66,0.763,0.58,-6.196,0.144,0.0466,0.154,175.937,212011,0.608,"G#/Ab"
0,"Reggaetonera","4,564,331","Anuel AA",18306226,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']","2020-05-29",69,0.694,0.796,-4.164,0.0565,0.48,0.108,93.064,212312,0.515,"F#/Gb"
1,"Sour Candy (with BLACKPINK)","4,556,900","Lady Gaga",18585963,"['dance pop', 'pop', 'post-teen pop']","2020-05-28",70,0.752,0.87,-3.812,0.0623,0.0604,0.489,120.006,157707,0.784,"A"
0,"Rags2Riches 2 (feat. Lil Baby)","4,547,965","Rod Wave",2203386,"['florida rap']","2020-08-07",60,0.874,0.443,-9.628,0.241,0.147,0.124,118.004,235988,0.298,"F"
0,"Bandit (with YoungBoy Never Broke Again)","4,514,763","Juice WRLD",19102888,"['chicago rap', 'melodic rap']","2019-10-04",81,0.474,0.631,-5.884,0.343,0.0687,0.132,180.051,189323,0.425,"F"
0,"PAM","4,501,441","Justin Quiles, Daddy Yankee, El Alfa",2897862,"['latin', 'reggaeton', 'trap latino']","2020-05-01",73,0.889,0.863,-3.011,0.0757,0.289,0.0798,112.953,201000,0.776,"B"
0,"Lemonade","11,373,347","Internet Money, Gunna, Don Toliver, NAV",412466,"['pop rap', 'rap', 'trap']","2020-08-14",82,0.799,0.66,-6.153,0.079,0.256,0.111,140.04,195429,0.471,"C#/Db"
0,"Frühstück in Paris","5,440,253","Capital Bra, Cro",4093115,"['german hip hop']","2020-09-17",56,0.744,0.644,-5.562,0.0641,0.229,0.204,96.852,151360,0.577,"G#/Ab"
0,"ON","5,391,018","BTS",37151476,"['k-pop', 'k-pop boy group']","2020-02-21",77,0.583,0.817,-5.146,0.0987,0.118,0.338,105.936,246381,0.438,"A"
0,"My Oasis (feat. Burna Boy)","4,887,204","Sam Smith",17097317,"['dance pop', 'pop', 'post-teen pop', 'uk pop']","2020-07-30",69,0.691,0.474,-8.742,0.0583,0.569,0.099,143.783,179917,0.381,"A#/Bb"
1,"Life's A Mess (feat. Halsey)","4,883,202","Juice WRLD",19102888,"['chicago rap', 'melodic rap']","2020-07-10",74,0.63,0.446,-8.9,0.0351,0.337,0.166,143.078,202193,0.177,"C#/Db"
0,"PORFA","4,702,117","Feid, Justin Quiles",1251372,"[]","2021-08-09",0,0.843,0.549,-8.018,0.164,0.0948,0.155,83.982,233000,0.542,"F#/Gb"
0,"2012","4,685,894","Bausa, Juju",961181,"['german hip hop', 'german pop']","2020-08-21",62,0.805,0.619,-7.907,0.0771,0.218,0.114,98.995,170200,0.476,"F"
1,"august","4,586,236","Taylor Swift",42227614,"['pop', 'post-teen pop']","2020-07-24",76,0.532,0.623,-9.208,0.0331,0.538,0.0925,89.937,261923,0.403,"F"
0,"if i were u (with Lauv)","4,561,189","blackbear",4272745,"['electropop', 'pop', 'pop rap']","2020-08-19",64,0.666,0.628,-5.613,0.0623,0.144,0.189,82.992,186468,0.767,"G#/Ab"
0,"Ballin' (with Roddy Ricch)","4,436,934","Mustard",881797,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","2019-06-28",80,0.809,0.545,-6.678,0.0735,0.392,0.151,97.008,180435,0.244,"G"
0,"Stay Gold","4,405,338","BTS",37151476,"['k-pop', 'k-pop boy group']","2020-07-14",73,0.723,0.634,-5.415,0.0542,0.0892,0.0787,129.017,243267,0.582,"C#/Db"
0,"I'm Yours","4,391,666","Jason Mraz",6167871,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']","2008-05-12",80,0.686,0.457,-8.322,0.0468,0.595,0.105,150.953,242187,0.718,"B"
0,"Youngblood","4,390,823","5 Seconds of Summer",7744095,"['boy band', 'dance pop', 'electropop', 'pop', 'post-teen pop']","2018-06-15",80,0.596,0.854,-5.114,0.463,0.0169,0.124,120.274,203418,0.152,"G"
1,"the last great american dynasty","4,389,670","Taylor Swift",42227614,"['pop', 'post-teen pop']","2020-07-24",71,0.686,0.662,-8.505,0.0413,0.467,0.109,147.922,230999,0.706,"G"
0,"Levitating (feat. Madonna and Missy Elliott) [The Blessed Madonna Remix]","5,254,969","Dua Lipa",27167675,"['dance pop', 'pop', 'uk pop']","2020-08-13",62,0.808,0.655,-7.34,0.139,0.0373,0.208,116.029,250280,0.56,"B"
1,"my tears ricochet","5,111,416","Taylor Swift",42227614,"['pop', 'post-teen pop']","2020-07-24",71,0.456,0.263,-10.63,0.0332,0.806,0.0749,129.86,255894,0.111,"C"
0,"Rags2Riches (feat. ATR Son Son)","4,737,306","Rod Wave",2203386,"['florida rap']","2020-04-03",55,0.904,0.26,-17.57,0.101,0.277,0.121,117.967,167147,0.231,"F"
0,"Flex (feat. Juice WRLD)","4,664,281","Polo G",4849204,"['chicago rap']","2020-05-15",76,0.752,0.673,-5.792,0.153,0.0538,0.133,164.009,163902,0.35,"A#/Bb"
0,"Rover (feat. DTG)","4,488,631","S1mba",46992,"['afroswing', 'social media pop']","2020-03-04",73,0.613,0.624,-6.66,0.206,0.496,0.283,62.948,167917,0.804,"B"
0,"Only You Freestyle","4,480,780","Headie One, Drake",328877,"['uk hip hop']","2020-07-20",68,0.68,0.826,-2.561,0.27,0.562,0.254,146.95,248937,0.804,"F"
0,"Hallucinate","4,472,669","Dua Lipa",27167675,"['dance pop', 'pop', 'uk pop']","2020-03-27",72,0.627,0.69,-5.396,0.139,0.033,0.0742,122.053,208505,0.627,"A#/Bb"
0,"El Efecto","4,466,143","Rauw Alejandro, Chencho Corleone",6096559,"['puerto rican pop', 'trap latino']","2019-03-15",76,0.849,0.781,-4.635,0.159,0.406,0.0801,84.041,217143,0.893,"C"
0,"Coño","4,462,411","Jason Derulo, Puri, Jhorrmountain",9778632,"['dance pop', 'pop', 'pop rap', 'post-teen pop']","2020-07-03",69,0.899,0.528,-5.442,0.181,0.000554,0.105,100.037,111852,0.456,"A"
0,"Jolie nana","4,449,437","Aya Nakamura",2953525,"['basshall', 'francoton']","2020-11-13",69,0.813,0.64,-5.908,0.272,0.269,0.131,92.989,147076,0.488,"D"
0,"Lovefool","4,439,790","twocolors",36369,"['edm', 'pop dance', 'pop edm', 'tropical house']","2020-05-08",79,0.677,0.766,-6.896,0.0568,0.0219,0.129,123.062,190488,0.198,"F#/Gb"
0,"invisible string","4,424,118","Taylor Swift",42227614,"['pop', 'post-teen pop']","2020-07-24",71,0.653,0.452,-11.143,0.055,0.838,0.108,83.433,252881,0.45,"E"
0,"Higher Love","4,392,936","Kygo, Whitney Houston",7593792,"['edm', 'pop', 'pop dance', 'tropical house']","2019-06-28",79,0.693,0.678,-7.159,0.0324,0.0151,0.101,103.952,228267,0.404,"G#/Ab"
0,"Como Llora","4,380,308","Juanfran",117894,"['dominican pop', 'pop reggaeton', 'urbano espanol']","2020-02-07",67,0.827,0.629,-3.966,0.185,0.183,0.084,88.064,187500,0.486,"F#/Gb"
0,"Walk Em Down (feat. Roddy Ricch)","4,371,370","NLE Choppa",6608815,"['melodic rap', 'rap', 'trap']","2020-03-19",74,0.867,0.744,-5.171,0.227,0.268,0.0713,84.005,173288,0.645,"D"
0,"Wow.","4,351,784","Post Malone",33663701,"['dfw rap', 'melodic rap', 'rap']","2019-09-06",80,0.829,0.539,-7.359,0.208,0.136,0.103,99.96,149547,0.388,"B"
1,"mirrorball","5,564,072","Taylor Swift",42227614,"['pop', 'post-teen pop']","2020-07-24",70,0.553,0.413,-10.037,0.0334,0.687,0.0594,110.107,208978,0.379,"D"
1,"seven","5,459,423","Taylor Swift",42227614,"['pop', 'post-teen pop']","2020-07-24",69,0.596,0.488,-10.769,0.0274,0.9,0.091,94.926,208907,0.415,"E"
0,"this is me trying","5,128,412","Taylor Swift",42227614,"['pop', 'post-teen pop']","2020-07-24",70,0.515,0.476,-9.843,0.0328,0.314,0.171,135.886,195097,0.412,"A"
0,"betty","5,112,180","Taylor Swift",42227614,"['pop', 'post-teen pop']","2020-07-24",71,0.593,0.377,-8.761,0.0253,0.6,0.0976,95.939,294521,0.502,"C"
0,"BLIND (feat. Young Thug)","5,074,613","DaBaby",7601122,"['north carolina hip hop', 'rap']","2020-08-04",69,0.709,0.679,-6.503,0.346,0.0115,0.0971,162.973,153467,0.754,"B"
0,"illicit affairs","5,053,658","Taylor Swift",42227614,"['pop', 'post-teen pop']","2020-07-24",70,0.559,0.31,-10.445,0.0338,0.881,0.106,119.845,190898,0.46,"A#/Bb"
0,"Freak","4,736,059","Doja Cat",8671649,"['dance pop', 'pop']","2020-08-07",75,0.688,0.716,-5.702,0.0385,0.0969,0.0989,116.912,284480,0.373,"G"
0,"PUNANI","4,625,985","6ix9ine",6514102,"['emo rap', 'rap']","2020-08-02",58,0.841,0.541,-7.121,0.229,0.0186,0.123,97.961,115255,0.42,"A"
0,"Bläulich","4,599,408","Apache 207",1674348,"['german hip hop']","2020-07-31",60,0.79,0.704,-7.935,0.417,0.069,0.113,154.007,196213,0.212,"A#/Bb"
0,"Never Let Me Down","4,522,005","VIZE, Tom Gregory",141016,"['dance pop', 'german dance', 'pop dance', 'slap house', 'tropical house']","2020-04-24",61,0.758,0.848,-3.84,0.0457,0.21,0.114,127.96,153149,0.706,"A#/Bb"
0,"Savage","4,510,218","Megan Thee Stallion",4794212,"['houston rap', 'pop', 'pop rap', 'trap queen']","2020-03-06",75,0.843,0.741,-5.609,0.334,0.0252,0.096,168.983,155497,0.68,"B"
0,"mad woman","6,796,343","Taylor Swift",42227614,"['pop', 'post-teen pop']","2020-07-24",67,0.592,0.699,-8.995,0.0471,0.655,0.114,141.916,237258,0.506,"D#/Eb"
0,"epiphany","6,085,522","Taylor Swift",42227614,"['pop', 'post-teen pop']","2020-07-24",66,0.354,0.267,-13.69,0.0281,0.731,0.0858,94.219,289749,0.113,"C#/Db"
0,"peace","5,943,851","Taylor Swift",42227614,"['pop', 'post-teen pop']","2020-07-24",67,0.647,0.272,-12.906,0.0916,0.918,0.0918,150.044,234000,0.339,"F"
0,"Move Ya Hips (feat. Nicki Minaj & MadeinTYO)","5,768,616","A$AP Ferg",3037935,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']","2020-09-25",61,0.808,0.676,-4.902,0.223,0.0618,0.11,144.018,144973,0.0763,"E"
0,"Sie ruft","5,752,169","Apache 207",1674348,"['german hip hop']","2020-07-31",59,0.819,0.507,-7.336,0.0881,0.482,0.105,130.009,152013,0.634,"C#/Db"
0,"Tilidin Weg","5,674,945","Bonez MC",1683006,"['german hip hop', 'hamburg hip hop']","2020-09-10",60,0.882,0.526,-8.553,0.237,0.118,0.0835,109.075,180950,0.182,"A#/Bb"
0,"Over Your Head","5,534,361","Future, Lil Uzi Vert",10491105,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","2020-07-31",59,0.773,0.742,-5.453,0.162,0.00198,0.558,148.949,186843,0.35,"F"
0,"hoax","5,375,944","Taylor Swift",42227614,"['pop', 'post-teen pop']","2020-07-24",66,0.662,0.181,-15.065,0.0415,0.966,0.133,118.819,220043,0.429,"G#/Ab"
0,"Blood On My Jeans","4,978,899","Juice WRLD",19102888,"['chicago rap', 'melodic rap']","2020-07-10",73,0.868,0.55,-6.417,0.226,0.183,0.109,117.943,154767,0.464,"F#/Gb"
0,"Narrow Road (feat. Lil Baby)","4,828,004","NLE Choppa",3372385,"['memphis hip hop']","2020-07-30",64,0.614,0.553,-8.225,0.169,0.0306,0.203,159.999,240297,0.161,"G"
0,"Amarillo","4,695,091","J Balvin",29067437,"['latin', 'reggaeton', 'reggaeton colombiano']","2020-03-19",73,0.641,0.857,-5.725,0.301,0.013,0.0695,122.728,157733,0.961,"C#/Db"
0,"Singapur","4,661,170","El Alfa, Chael Produciendo",1779640,"['dembow', 'latin', 'rap dominicano', 'reggaeton', 'trap latino']","2020-05-15",69,0.853,0.909,-2.473,0.229,0.0522,0.129,112.987,178407,0.803,"G"
0,"Tattoo","4,588,064","Rauw Alejandro",6096559,"['puerto rican pop', 'trap latino']","2020-07-09",78,0.848,0.637,-5.132,0.156,0.0413,0.0521,96.988,222680,0.698,"A"
0,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)","4,583,475","Ty Dolla $ign",3866304,"['hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']","2020-10-22",71,0.818,0.598,-5.948,0.113,0.0573,0.634,111.052,231618,0.331,"A#/Bb"
0,"Morado","4,561,936","J Balvin",29067437,"['latin', 'reggaeton', 'reggaeton colombiano']","2020-01-09",71,0.881,0.696,-3.838,0.0797,0.137,0.0927,97.002,200667,0.781,"B"
0,"ocean eyes","4,476,954","Billie Eilish",1251372,"[]","2021-08-13",1,0.358,0.372,-7.664,0.0464,0.81,0.0877,144.833,200387,0.16,"E"
0,"Lion King On Ice","8,293,983","J. Cole",14103694,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']","2020-07-22",64,0.732,0.663,-7.616,0.192,0.0819,0.115,139.964,210587,0.227,"F#/Gb"
0,"Andere Welt","5,600,868","Capital Bra, Clueso, KC Rebell",4093115,"['german hip hop']","2020-07-23",60,0.692,0.764,-5.233,0.113,0.574,0.106,84.029,189686,0.564,"F"
0,"TELL ME WHY","5,056,986","The Kid LAROI",2238190,"['australian hip hop']","2020-07-24",71,0.6,0.723,-4.928,0.158,0.109,0.167,149.881,195268,0.463,"F#/Gb"
0,"Stay High","5,047,752","Juice WRLD",19102888,"['chicago rap', 'melodic rap']","2020-07-10",75,0.745,0.5,-6.184,0.135,0.439,0.0943,76.968,168685,0.433,"G#/Ab"
0,"What Makes You Beautiful","4,966,428","One Direction",22536304,"['boy band', 'pop', 'post-teen pop', 'talent show']","2012-05-25",82,0.726,0.787,-2.494,0.0737,0.009,0.0596,124.99,199987,0.888,"E"
0,"Shit Changed","4,823,401","Ufo361, Sonus030",1700759,"['german cloud rap', 'german hip hop']","2020-10-02",52,0.824,0.528,-9.236,0.175,0.144,0.104,157.005,183839,0.32,"A"
0,"Tell Me U Luv Me (with Trippie Redd)","4,798,078","Juice WRLD",19102888,"['chicago rap', 'melodic rap']","2020-07-10",72,0.66,0.76,-5.726,0.0787,0.291,0.632,127.984,180129,0.394,"D"
0,"Bad Energy","4,761,155","Juice WRLD",19102888,"['chicago rap', 'melodic rap']","2020-07-10",72,0.654,0.452,-6.36,0.0439,0.17,0.114,138.034,186749,0.532,"G"
0,"Titanic","4,687,464","Juice WRLD",19102888,"['chicago rap', 'melodic rap']","2020-07-10",71,0.567,0.545,-6.668,0.0448,0.168,0.112,174.146,176650,0.234,"C#/Db"
0,"Skechers","4,669,248","DripReport",92356,"['viral rap']","2020-01-12",73,0.903,0.327,-9.727,0.0877,0.26,0.108,100.008,106000,0.274,"C#/Db"
0,"The Bigger Picture","4,629,083","Lil Baby",7816213,"['atl hip hop', 'atl trap', 'rap', 'trap']","2020-06-12",70,0.59,0.618,-5.756,0.334,0.0127,0.244,96.459,252729,0.153,"C#/Db"
0,"Story of My Life","4,628,772","One Direction",22536304,"['boy band', 'pop', 'post-teen pop', 'talent show']","2013-11-25",81,0.6,0.663,-5.802,0.0477,0.225,0.119,121.07,245493,0.286,"D#/Eb"
0,"Hit My Line","4,621,205","Logic",5449291,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']","2020-07-24",60,0.62,0.786,-5.22,0.167,0.143,0.46,164.057,265191,0.679,"A"
1,"Party Girl (Remix)","15,129,295","StaySolidRocky, Lil Uzi Vert",150587,"['melodic rap']","2020-07-10",62,0.752,0.375,-10.157,0.204,0.533,0.175,129.995,147673,0.591,"F#/Gb"
0,"Up Up And Away","6,229,316","Juice WRLD",19102888,"['chicago rap', 'melodic rap']","2020-07-10",72,0.661,0.665,-6.356,0.053,0.538,0.0981,75.059,147548,0.486,"E"
0,"Man Of The Year","6,223,001","Juice WRLD",19102888,"['chicago rap', 'melodic rap']","2020-07-10",73,0.621,0.695,-5.124,0.0911,0.00584,0.086,173.966,136408,0.298,"E"
0,"Fighting Demons","5,946,573","Juice WRLD",19102888,"['chicago rap', 'melodic rap']","2020-07-10",70,0.707,0.67,-6.328,0.257,0.0813,0.098,163.099,200629,0.235,"G"
0,"Can't Die","5,777,859","Juice WRLD",19102888,"['chicago rap', 'melodic rap']","2020-07-10",71,0.652,0.671,-5.89,0.0756,0.0222,0.107,84.008,182922,0.274,"D"
0,"Screw Juice","5,394,197","Juice WRLD",19102888,"['chicago rap', 'melodic rap']","2020-07-10",69,0.595,0.528,-7.371,0.0935,0.082,0.142,150.075,179464,0.515,"F"
0,"Past Life (with Selena Gomez)","5,228,433","Trevor Daniel",632097,"['alternative r&b', 'melodic rap', 'pop rap']","2020-06-26",47,0.575,0.543,-5.062,0.0529,0.102,0.176,159.905,186480,0.283,"D#/Eb"
0,"I Want It","5,137,482","Juice WRLD",19102888,"['chicago rap', 'melodic rap']","2020-07-10",69,0.288,0.638,-6.935,0.0779,0.133,0.14,66.424,173114,0.147,"E"
0,"Ransom","5,097,394","Lil Tecca",4022792,"['melodic rap', 'rap', 'trap']","2019-08-30",80,0.745,0.642,-6.257,0.287,0.0204,0.0658,179.974,131240,0.226,"G"
0,"Diosa","4,868,180","Myke Towers",6161098,"['trap latino']","2020-01-24",74,0.801,0.745,-3.733,0.063,0.398,0.153,104.965,214013,0.245,"F#/Gb"
0,"Never Know (feat. SHIRIN DAVID)","4,803,071","Luciano",942380,"['german drill', 'german hip hop']","2020-07-16",60,0.874,0.542,-7.064,0.344,0.0621,0.181,142.016,196933,0.481,"A#/Bb"
1,"La Difícil","4,727,554","Bad Bunny",36177712,"['latin', 'reggaeton', 'trap latino']","2020-02-29",78,0.685,0.848,-4.561,0.0858,0.0861,0.0783,179.87,163084,0.761,"G#/Ab"
0,"TROLLZ (with Nicki Minaj)","4,700,152","6ix9ine",6514102,"['emo rap', 'rap']","2020-06-12",65,0.744,0.422,-8.946,0.294,0.0319,0.11,180.006,202667,0.493,"C#/Db"
0,"Old Town Road - Remix","4,643,817","Lil Nas X, Billy Ray Cyrus",5488666,"['lgbtq+ hip hop', 'pop rap']","2019-06-21",81,0.878,0.619,-5.56,0.102,0.0533,0.113,136.041,157067,0.639,"F#/Gb"
0,"The Adventures of Moon Man & Slim Shady (with Eminem)","4,639,929","Kid Cudi",5002317,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']","2020-07-10",67,0.88,0.787,-5.189,0.118,0.226,0.12,113.018,264834,0.588,"G#/Ab"
0,"China","4,627,026","Anuel AA, Daddy Yankee, KAROL G, Ozuna, J Balvin",18306226,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']","2019-07-19",77,0.786,0.808,-3.702,0.0882,0.0846,0.0822,105.027,301714,0.609,"G"
0,"Hola - Remix","4,617,726","Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",3600989,"['latin', 'r&b en espanol', 'reggaeton', 'trap latino']","2019-11-01",77,0.654,0.672,-5.98,0.311,0.471,0.0781,181.857,249520,0.343,"C"
1,"Ignorantes","4,613,982","Bad Bunny, Sech",36177712,"['latin', 'reggaeton', 'trap latino']","2020-02-14",74,0.85,0.536,-5.161,0.0599,0.267,0.0996,96.029,210607,0.505,"C#/Db"
1,"Yummy","4,599,349","Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']","2020-01-03",72,0.687,0.514,-6.612,0.0897,0.366,0.116,145.921,210427,0.494,"A"
0,"High Fashion (feat. Mustard)","4,592,772","Roddy Ricch",6608815,"['melodic rap', 'rap', 'trap']","2019-12-06",77,0.831,0.499,-8.442,0.114,0.269,0.3,97.956,220487,0.511,"B"
0,"Like That (feat. Gucci Mane)","4,565,377","Doja Cat",8671649,"['dance pop', 'pop']","2019-11-07",77,0.879,0.498,-6.027,0.18,0.239,0.0967,106.044,163173,0.405,"E"
0,"Goodbyes (feat. Young Thug)","4,527,742","Post Malone",33663701,"['dfw rap', 'melodic rap', 'rap']","2019-09-06",78,0.548,0.653,-3.875,0.081,0.456,0.103,150.068,174853,0.163,"F"
0,"BOP","4,496,450","DaBaby",7601122,"['north carolina hip hop', 'rap']","2019-09-27",80,0.769,0.787,-3.909,0.367,0.189,0.129,126.77,159715,0.836,"B"
0,"Sigues Con El","4,485,060","Dímelo Flow, Arcangel, Sech",231580,"['latin', 'perreo', 'reggaeton', 'reggaeton flow', 'trap latino']","2019-12-13",75,0.883,0.668,-2.957,0.113,0.11,0.0734,87.972,226533,0.676,"A"
0,"Anxiety - Intro","8,449,557","Juice WRLD",19102888,"['chicago rap', 'melodic rap']","2020-07-10",60,0.307,0.528,-11.337,0.108,0.972,0.222,174.795,70395,0.58,"B"
0,"Juice WRLD Speaks From Heaven - Outro","6,682,917","Juice WRLD",19102888,"['chicago rap', 'melodic rap']","2020-07-10",59,0.392,0.373,-14.097,0.0968,0.991,0.545,121.678,30583,0.519,"C"
0,"The Man, The Myth, The Legend - Interlude","6,640,728","Juice WRLD",19102888,"['chicago rap', 'melodic rap']","2020-07-10",58,0.667,0.447,-14.625,0.761,0.916,0.612,83.534,136545,0.829,"D"
0,"Tiefschwarz (feat. Samra)","5,867,111","Kontra K",1818624,"['christlicher rap', 'german hip hop']","2020-09-25",62,0.751,0.783,-5.926,0.22,0.0715,0.114,94.003,189739,0.379,"G"
0,"Wash Us In The Blood","5,586,085","Kanye West, Travis Scott",14624703,"['chicago rap', 'rap']","2020-06-30",64,0.67,0.847,-4.85,0.409,0.184,0.304,137.22,189827,0.381,"A#/Bb"
0,"Gangstas","5,104,422","Pop Smoke",6852509,"['brooklyn drill']","2020-07-03",71,0.548,0.506,-7.434,0.102,0.203,0.0788,119.987,160000,0.557,"E"
0,"Monster","5,030,481","Red Velvet - IRENE & SEULGI",383695,"['k-pop']","2020-07-06",70,0.631,0.748,-2.569,0.0488,0.212,0.537,115.665,178413,0.351,"E"
0,"YAYA","4,729,070","6ix9ine",6514102,"['emo rap', 'rap']","2020-07-03",60,0.672,0.733,-5.377,0.0566,0.00289,0.199,105.043,149857,0.354,"B"
0,"Narcos","4,633,313","Anuel AA",18306226,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']","2020-05-29",68,0.614,0.746,-3.527,0.196,0.347,0.0874,168.072,259250,0.601,"A#/Bb"
0,"This City","4,597,406","Sam Fischer",122883,"['alt z', 'australian pop', 'dance pop', 'indie cafe pop', 'pop', 'post-teen pop', 'uk pop']","2019-12-11",80,0.605,0.377,-6.213,0.0443,0.733,0.0808,73.877,194853,0.519,"B"
0,"Make It Rain (feat. Rowdy Rebel)","4,594,248","Pop Smoke",6852509,"['brooklyn drill']","2020-07-03",62,0.5,0.767,-4.105,0.403,0.162,0.385,159.477,202443,0.58,"C#/Db"
0,"Lalala","4,541,965","Y2K, bbno$",268766,"['pop rap']","2019-06-28",77,0.843,0.39,-7.899,0.0846,0.178,0.137,129.972,160627,0.495,"D"
0,"Something Special","4,535,580","Pop Smoke",6852509,"['brooklyn drill']","2020-07-03",72,0.739,0.616,-6.963,0.0338,0.252,0.101,91.071,158466,0.654,"G"
0,"Aim For The Moon (feat. Quavo)","9,011,502","Pop Smoke",6852509,"['brooklyn drill']","2020-07-03",67,0.713,0.605,-7.487,0.107,0.497,0.115,142.025,175756,0.432,"B"
0,"44 BullDog","8,443,771","Pop Smoke",6852509,"['brooklyn drill']","2020-07-03",66,0.8,0.564,-5.817,0.4,0.0287,0.112,139.989,150857,0.318,"G#/Ab"
0,"Creature (feat. Swae Lee)","7,308,690","Pop Smoke",6852509,"['brooklyn drill']","2020-07-03",66,0.794,0.717,-5.73,0.251,0.0511,0.195,141.881,202816,0.372,"G"
0,"Yea Yea","7,112,419","Pop Smoke",6852509,"['brooklyn drill']","2020-07-03",63,0.717,0.474,-8.383,0.403,0.0509,0.139,123.906,185804,0.448,"F"
0,"Enjoy Yourself (feat. Karol G)","6,620,040","Pop Smoke",6852509,"['brooklyn drill']","2020-07-03",70,0.764,0.676,-6.761,0.0927,0.389,0.215,97.02,197938,0.461,"B"
0,"Bad Bitch From Tokyo (Intro)","6,144,736","Pop Smoke",6852509,"['brooklyn drill']","2020-07-03",59,0.645,0.64,-6.871,0.179,0.395,0.286,140.248,48000,0.674,"A#/Bb"
0,"Snitching (feat. Quavo & Future)","6,102,253","Pop Smoke",6852509,"['brooklyn drill']","2020-07-03",59,0.944,0.579,-4.961,0.191,0.0381,0.253,135.033,259346,0.769,"G#/Ab"
0,"West Coast Shit (feat. Tyga & Quavo)","5,931,242","Pop Smoke",6852509,"['brooklyn drill']","2020-07-03",61,0.831,0.762,-5.656,0.207,0.0885,0.107,99.999,192000,0.495,"B"
